*******************************************************************************
 Revised: Jul 31, 2013              Venus                               299 / 2
 
 GEOPHYSICAL DATA (updated 2014-Mar-13):
  Mean radius (km)      =   6051.8(4+-1)  Density (g cm^-3)     =  5.204 
  Mass (10^23 kg )      =     48.685      Flattening, f         =  
  Volume (x10^10 km^3)  =     92.843      Semi-major axis       =  
  Sidereal rot. period  =   -243.0185 d   Rot. Rate (x10^5 s)   = -0.029924 
  Mean solar day        =    116.7490 d   Polar gravity ms^-2   =   
  Mom. of Inertia       =      0.33       Equ. gravity  ms^-2   =  8.870 
  Core radius (km)      =  ~3200          Potential Love # k2   = ~0.25 
  Grav spectral fact u  =      1.5        Topo. spectral fact t =  23       
  Fig. offset (Rcf-Rcm) =      0.19+-01   Offset (lat./long.)   = 11/102 dg/dg 
  GM (km^3 s^-2)        = 324858.63       Equatorial Radius, Re = 6051.893 km 
  GM 1-sigma (km^3 s^-2)=    +-0.04       Mass ratio (Sun/Venus)= 408523.72
  
  Atmos. pressure (bar) =    90           Max. angular diam.    =   60.2" 
  Mean Temperature (K)  =  735            Visual mag. V(1,0)    =   -4.40 
  Geometric albedo      =    0.65         Obliquity to orbit    =  177.3 deg 
  Sidereal orb. per.    =    0.61519726 y Orbit vel.  km/s      =   35.0214 
  Sidereal orb. per.    =  224.70079922 d Escape vel. km/s      =   10.361 
  Hill's sphere rad. Rp =  167.1          Planetary Solar Const = 2613.9 (Wm^2) 
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Sat Nov 11 05:56:09 2017 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1950-Nov-11 00:00:00.0000 TDB
Stop  time      : A.D. 2100-Dec-11 00:00:00.0000 TDB
Step-size       : 1 calendar months
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Keplerian GM    : 1.3271276490053130E+11 km^3/s^2
Output units    : KM-S, deg, Julian Day Number (Tp)                            
Output type     : GEOMETRIC osculating elements
Output format   : 10
Reference frame : ICRF/J2000.0                                                 
Coordinate systm: Ecliptic and Mean Equinox of Reference Epoch                 
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
2433838.500000000, A.D. 1951-Jul-11 00:00:00.0000,  6.811867745967717E-03,  1.074711608333073E+08,  3.394973894865691E+00,  7.681604634927946E+01,  5.453899871068440E+01,  2.433762038662134E+06,  1.854335674041185E-05,  1.225022283277710E+02,  1.231575355425661E+02,  1.082082611976066E+08,  1.089453615619058E+08,  1.941396075368846E+07,
2433869.500000000, A.D. 1951-Aug-11 00:00:00.0000,  6.801132222567871E-03,  1.074735369156369E+08,  3.394942639254654E+00,  7.681572224990964E+01,  5.457645724498284E+01,  2.433762060159711E+06,  1.854304244200314E-05,  1.721313951936545E+02,  1.722371985474561E+02,  1.082094839235368E+08,  1.089454309314366E+08,  1.941428981387319E+07,
2433900.500000000, A.D. 1951-Sep-11 00:00:00.0000,  6.781919343483493E-03,  1.074771849385221E+08,  3.394897678273194E+00,  7.681297916275636E+01,  5.466217465353410E+01,  2.433986817683403E+06,  1.854263639219692E-05,  2.217118391228742E+02,  2.211979945410457E+02,  1.082110636442298E+08,  1.089449423499376E+08,  1.941471495129434E+07,
2433930.500000000, A.D. 1951-Oct-11 00:00:00.0000,  6.776800213440706E-03,  1.074759725809960E+08,  3.394947229457852E+00,  7.681117027532322E+01,  5.484088706721953E+01,  2.433986927315420E+06,  1.854309349996556E-05,  2.695964844287762E+02,  2.688200096780925E+02,  1.082092852886363E+08,  1.089425979962765E+08,  1.941423635709266E+07,
2433961.500000000, A.D. 1951-Nov-11 00:00:00.0000,  6.771271797203762E-03,  1.074749368797490E+08,  3.394973771297356E+00,  7.681101969767577E+01,  5.496251874183881E+01,  2.433987002169947E+06,  1.854351636386088E-05,  3.191414481458461E+02,  3.186305762916338E+02,  1.082076402222278E+08,  1.089403435647065E+08,  1.941379363741374E+07,
2433991.500000000, A.D. 1951-Dec-11 00:00:00.0000,  6.773719913641992E-03,  1.074748206676746E+08,  3.394974360814859E+00,  7.681100438223518E+01,  5.498674196503980E+01,  2.433987017066944E+06,  1.854347788107592E-05,  7.182360284450318E+00,  7.280230090607487E+00,  1.082077899291287E+08,  1.089407591905828E+08,  1.941383392634177E+07,
2434022.500000000, A.D. 1952-Jan-11 00:00:00.0000,  6.779556172328024E-03,  1.074748473021391E+08,  3.394973820165768E+00,  7.681084517974911E+01,  5.500629056225801E+01,  2.433987029064947E+06,  1.854330754427365E-05,  5.682946673432637E+01,  5.748276525940152E+01,  1.082084525847582E+08,  1.089420578673772E+08,  1.941401225970453E+07,
2434053.500000000, A.D. 1952-Feb-11 00:00:00.0000,  6.782492264893732E-03,  1.074743593748828E+08,  3.394978951207408E+00,  7.681075745572150E+01,  5.498895123366298E+01,  2.433987018531787E+06,  1.854335159745413E-05,  1.065129903172023E+02,  1.072563382789031E+02,  1.082082812051542E+08,  1.089422030354256E+08,  1.941396613810772E+07,
2434082.500000000, A.D. 1952-Mar-11 00:00:00.0000,  6.785379380536158E-03,  1.074735197254867E+08,  3.394980644594475E+00,  7.681075644434821E+01,  5.495419137923608E+01,  2.433986997401871E+06,  1.854348805154293E-05,  1.530101912223953E+02,  1.533604170523010E+02,  1.082077503636182E+08,  1.089419810017497E+08,  1.941382327851991E+07,
2434113.500000000, A.D. 1952-Apr-11 00:00:00.0000,  6.780598389138090E-03,  1.074745402117486E+08,  3.394979282003100E+00,  7.681070102734826E+01,  5.493670670523775E+01,  2.434211684133359E+06,  1.854335783368264E-05,  2.026946720046532E+02,  2.023972179309227E+02,  1.082082569444778E+08,  1.089419736772070E+08,  1.941395960908906E+07,
2434143.500000000, A.D. 1952-May-11 00:00:00.0000,  6.770914878544058E-03,  1.074765852704487E+08,  3.394982255906909E+00,  7.681048242644303E+01,  5.490309092904560E+01,  2.434211664479144E+06,  1.854309975210018E-05,  2.507920643823100E+02,  2.500614224011352E+02,  1.082092609655164E+08,  1.089419366605841E+08,  1.941422981123890E+07,
2434174.500000000, A.D. 1952-Jun-11 00:00:00.0000,  6.764269889081150E-03,  1.074769145284312E+08,  3.394992646752719E+00,  7.681036557696325E+01,  5.493124761556438E+01,  2.434211682139854E+06,  1.854320062884710E-05,  3.004292840440765E+02,  2.997580672748110E+02,  1.082088685194891E+08,  1.089408225105470E+08,  1.941412419601171E+07,
2434204.500000000, A.D. 1952-Jul-11 00:00:00.0000,  6.759529584869133E-03,  1.074767222294876E+08,  3.394994491370382E+00,  7.681036814298155E+01,  5.497120859249279E+01,  2.434211706800030E+06,  1.854338314460311E-05,  3.484536375570467E+02,  3.482973024135014E+02,  1.082081584780442E+08,  1.089395947266007E+08,  1.941393310986916E+07,
2434235.500000000, A.D. 1952-Aug-11 00:00:00.0000,  6.762684930110055E-03,  1.074767264084611E+08,  3.394993406019022E+00,  7.681030699478633E+01,  5.498348815201238E+01,  2.434211714346570E+06,  1.854329369969726E-05,  3.810796047819970E+01,  3.858941094425147E+01,  1.082085064443017E+08,  1.089402864801423E+08,  1.941402675436659E+07,
2434266.500000000, A.D. 1952-Sep-11 00:00:00.0000,  6.768155936844180E-03,  1.074764749521786E+08,  3.394997848398152E+00,  7.681018727682988E+01,  5.499102860480233E+01,  2.434211719115055E+06,  1.854320556451145E-05,  8.776626139017151E+01,  8.854147757757072E+01,  1.082088493181100E+08,  1.089412236840415E+08,  1.941411902853404E+07,
2434296.500000000, A.D. 1952-Oct-11 00:00:00.0000,  6.773253613274836E-03,  1.074754017791479E+08,  3.395005543854629E+00,  7.681015185819055E+01,  5.496275949665570E+01,  2.434211702200062E+06,  1.854334054507597E-05,  1.358583392206378E+02,  1.363956093908160E+02,  1.082083242020358E+08,  1.089412466249236E+08,  1.941397770940442E+07,
2434327.500000000, A.D. 1952-Nov-11 00:00:00.0000,  6.778685740206459E-03,  1.074741255382206E+08,  3.395010376495426E+00,  7.681020609005898E+01,  5.492451955474169E+01,  2.434436375812465E+06,  1.854351871805294E-05,  1.855635264232641E+02,  1.854888481295481E+02,  1.082076310638950E+08,  1.089411365895694E+08,  1.941379117273595E+07,
2434357.500000000, A.D. 1952-Dec-11 00:00:00.0000,  6.777307606601495E-03,  1.074745837032161E+08,  3.395010320684843E+00,  7.681018871755023E+01,  5.489140688759996E+01,  2.434436355348335E+06,  1.854343873598815E-05,  2.336616586782587E+02,  2.330392022392699E+02,  1.082079422130715E+08,  1.089413007229268E+08,  1.941387490882856E+07,
2434388.500000000, A.D. 1953-Jan-11 00:00:00.0000,  6.771823503679980E-03,  1.074757734085459E+08,  3.395013215392602E+00,  7.681014006677630E+01,  5.485114908710437E+01,  2.434436331030440E+06,  1.854328441608831E-05,  2.833680037224862E+02,  2.826115770034634E+02,  1.082085425603551E+08,  1.089413117121643E+08,  1.941403647390864E+07,
2434419.500000000, A.D. 1953-Feb-11 00:00:00.0000,  6.767132233765124E-03,  1.074759297928977E+08,  3.395012071959086E+00,  7.681012224910185E+01,  5.485910490657801E+01,  2.434436336052766E+06,  1.854337532046445E-05,  3.330261580020648E+02,  3.326717550396569E+02,  1.082081889160689E+08,  1.089404480392402E+08,  1.941394130132848E+07,
2434447.500000000, A.D. 1953-Mar-11 00:00:00.0000,  6.772644169001529E-03,  1.074759296915311E+08,  3.394996480077135E+00,  7.680972739783947E+01,  5.487772542103660E+01,  2.434436347283007E+06,  1.854322098751614E-05,  1.786815035830080E+01,  1.810820845985847E+01,  1.082087893175372E+08,  1.089416489435434E+08,  1.941410288117490E+07,
2434478.500000000, A.D. 1953-Apr-11 00:00:00.0000,  6.791652488836539E-03,  1.074757979456070E+08,  3.395020988210355E+00,  7.680782706041049E+01,  5.493873508788012E+01,  2.434436384036459E+06,  1.854272276664009E-05,  6.747361654951911E+01,  6.819482979646048E+01,  1.082107276030511E+08,  1.089456572604952E+08,  1.941462451499680E+07,
2434508.500000000, A.D. 1953-May-11 00:00:00.0000,  6.807190235866485E-03,  1.074733496388674E+08,  3.395095845804341E+00,  7.680681797705390E+01,  5.487881578770903E+01,  2.434436347710414E+06,  1.854292125502883E-05,  1.155957889671752E+02,  1.162966906172640E+02,  1.082099553906260E+08,  1.089465611423846E+08,  1.941441669566322E+07,
2434539.500000000, A.D. 1953-Jun-11 00:00:00.0000,  6.821023492784144E-03,  1.074703003543146E+08,  3.395107109508505E+00,  7.680683554787393E+01,  5.482612152784734E+01,  2.434436317026872E+06,  1.854332303003691E-05,  1.653138894453076E+02,  1.655104294948677E+02,  1.082083923405862E+08,  1.089464843268577E+08,  1.941399604681769E+07,
2434569.500000000, A.D. 1953-Jul-11 00:00:00.0000,  6.827692787454124E-03,  1.074689170725325E+08,  3.395106259839250E+00,  7.680679984136324E+01,  5.481155258274276E+01,  2.434661005764123E+06,  1.854349426697384E-05,  2.133933166873779E+02,  2.129657505149064E+02,  1.082077261841468E+08,  1.089465352957611E+08,  1.941381677137106E+07,
2434600.500000000, A.D. 1953-Aug-11 00:00:00.0000,  6.826760452405541E-03,  1.074696509184517E+08,  3.395106161662024E+00,  7.680678825199304E+01,  5.475659732144657E+01,  2.434660971941955E+06,  1.854333044480738E-05,  2.631152561201945E+02,  2.623394252329547E+02,  1.082083634949787E+08,  1.089470760715058E+08,  1.941398828390126E+07,
2434631.500000000, A.D. 1953-Sep-11 00:00:00.0000,  6.823709748754730E-03,  1.074704151661147E+08,  3.395100090680011E+00,  7.680681468517882E+01,  5.471033134608694E+01,  2.434660943670890E+06,  1.854321808384629E-05,  3.128272925331728E+02,  3.122504791797012E+02,  1.082088006137639E+08,  1.089471860614131E+08,  1.941410592121601E+07,
2434661.500000000, A.D. 1953-Oct-11 00:00:00.0000,  6.816955988842643E-03,  1.074705027438810E+08,  3.395095443466350E+00,  7.680677147380082E+01,  5.471011877395762E+01,  2.434660943576498E+06,  1.854338456296204E-05,  8.914730370489259E-01,  9.037312171622838E-01,  1.082081529602449E+08,  1.089458031766088E+08,  1.941393162492312E+07,
2434692.500000000, A.D. 1953-Nov-11 00:00:00.0000,  6.816258360852139E-03,  1.074705970383791E+08,  3.395094930486279E+00,  7.680674423673496E+01,  5.472566088306699E+01,  2.434660953128658E+06,  1.854337969581366E-05,  5.054275700721502E+01,  5.114910370162066E+01,  1.082081718947694E+08,  1.089457467511596E+08,  1.941393672056844E+07,
2434722.500000000, A.D. 1953-Dec-11 00:00:00.0000,  6.819351527040665E-03,  1.074710786417246E+08,  3.395094847806889E+00,  7.680673629872788E+01,  5.478472794780635E+01,  2.434660989546919E+06,  1.854316842358625E-05,  9.854772692701937E+01,  9.931948590829232E+01,  1.082089938088948E+08,  1.089469089760651E+08,  1.941415791392439E+07,
2434753.500000000, A.D. 1954-Jan-11 00:00:00.0000,  6.821795050073533E-03,  1.074709859577312E+08,  3.395092185624881E+00,  7.680674265707739E+01,  5.481383420273143E+01,  2.434661007813880E+06,  1.854312397859534E-05,  1.481841280166705E+02,  1.485932749713156E+02,  1.082091667156043E+08,  1.089473474734774E+08,  1.941420444664850E+07,
2434784.500000000, A.D. 1954-Feb-11 00:00:00.0000,  6.827537018780911E-03,  1.074697811473076E+08,  3.395088490674801E+00,  7.680666592548964E+01,  5.482640067427742E+01,  2.434885716253446E+06,  1.854327499076923E-05,  1.978374970492954E+02,  1.975997728886720E+02,  1.082085792277347E+08,  1.089473773081617E+08,  1.941404634182509E+07,
2434812.500000000, A.D. 1954-Mar-11 00:00:00.0000,  6.830356220916148E-03,  1.074691690474529E+08,  3.395088603269685E+00,  7.680662365449523E+01,  5.483593559670666E+01,  2.434885721745970E+06,  1.854335445766373E-05,  2.426880853843643E+02,  2.419953693779008E+02,  1.082082700781357E+08,  1.089473711088185E+08,  1.941396314361109E+07,
2434843.500000000, A.D. 1954-Apr-11 00:00:00.0000,  6.829152766559076E-03,  1.074699049952072E+08,  3.395087905196549E+00,  7.680662312827785E+01,  5.478713799041682E+01,  2.434885691849349E+06,  1.854319768624356E-05,  2.924030762016667E+02,  2.916772346628403E+02,  1.082088799672015E+08,  1.089478549391958E+08,  1.941412727682180E+07,
2434873.500000000, A.D. 1954-May-11 00:00:00.0000,  6.825475897852540E-03,  1.074703747920555E+08,  3.395081606140176E+00,  7.680659587575380E+01,  5.474666701751833E+01,  2.434885667024222E+06,  1.854317907055861E-05,  3.405068373107236E+02,  3.402437264110781E+02,  1.082089523885152E+08,  1.089475299849748E+08,  1.941414676686046E+07,
2434904.500000000, A.D. 1954-Jun-11 00:00:00.0000,  6.816824153602175E-03,  1.074703896282977E+08,  3.395077510529516E+00,  7.680649458318555E+01,  5.473535452582279E+01,  2.434885659983022E+06,  1.854341753129680E-05,  3.018455721725472E+01,  3.058021985100219E+01,  1.082080247047184E+08,  1.089456597811391E+08,  1.941389710890169E+07,
2434934.500000000, A.D. 1954-Jul-11 00:00:00.0000,  6.813667417377373E-03,  1.074706087587166E+08,  3.395076853405805E+00,  7.680649956511006E+01,  5.474352652195066E+01,  2.434885664927825E+06,  1.854344922431650E-05,  7.824130685899296E+01,  7.900701662871610E+01,  1.082079014108625E+08,  1.089451940630085E+08,  1.941386392818025E+07,
2434965.500000000, A.D. 1954-Aug-11 00:00:00.0000,  6.813026169693494E-03,  1.074711810642640E+08,  3.395071064887293E+00,  7.680653561660367E+01,  5.478440465728425E+01,  2.434885690052839E+06,  1.854331906178676E-05,  1.278669295744079E+02,  1.284800388140565E+02,  1.082084077782380E+08,  1.089456344922120E+08,  1.941400020139177E+07,
2434996.500000000, A.D. 1954-Sep-11 00:00:00.0000,  6.811392675730011E-03,  1.074717305077313E+08,  3.395060405949764E+00,  7.680641885904198E+01,  5.481897660345741E+01,  2.434885711272824E+06,  1.854322260632489E-05,  1.774984346173249E+02,  1.775322146439168E+02,  1.082087830198423E+08,  1.089458355319533E+08,  1.941410118633899E+07,
2435026.500000000, A.D. 1954-Oct-11 00:00:00.0000,  6.807921447014161E-03,  1.074724893540244E+08,  3.395054354913428E+00,  7.680584829213338E+01,  5.481573462174741E+01,  2.435110409738947E+06,  1.854312342338420E-05,  2.255660370107340E+02,  2.250122873509696E+02,  1.082091688755760E+08,  1.089458483971277E+08,  1.941420502794121E+07,
2435057.500000000, A.D. 1954-Nov-11 00:00:00.0000,  6.797302890356018E-03,  1.074750714396084E+08,  3.395106012786970E+00,  7.680469199401516E+01,  5.472298907533865E+01,  2.435110352959294E+06,  1.854275254676871E-05,  2.753246005442610E+02,  2.745484598388383E+02,  1.082106117435802E+08,  1.089461520475520E+08,  1.941459333461979E+07,
2435087.500000000, A.D. 1954-Dec-11 00:00:00.0000,  6.781253958211385E-03,  1.074763334768815E+08,  3.395140302292414E+00,  7.680447693434331E+01,  5.469290653652163E+01,  2.435110334927349E+06,  1.854287537720358E-05,  3.234160616762844E+02,  3.229497575182809E+02,  1.082101338755436E+08,  1.089439342742057E+08,  1.941446472981101E+07,
2435118.500000000, A.D. 1955-Jan-11 00:00:00.0000,  6.766617516808250E-03,  1.074764671644973E+08,  3.395122315914661E+00,  7.680419157170216E+01,  5.466010818925879E+01,  2.435110314628058E+06,  1.854325066242461E-05,  1.311408607866980E+01,  1.329147706535582E+01,  1.082086738725942E+08,  1.089408805806911E+08,  1.941407181263484E+07,
2435149.500000000, A.D. 1955-Feb-11 00:00:00.0000,  6.758480347125075E-03,  1.074763847216342E+08,  3.395122202918864E+00,  7.680393508153500E+01,  5.462306927186721E+01,  2.435110291568755E+06,  1.854349987567866E-05,  6.281811704936192E+01,  6.350970246379343E+01,  1.082077043649925E+08,  1.089390240083509E+08,  1.941381089942843E+07,
2435177.500000000, A.D. 1955-Mar-11 00:00:00.0000,  6.755157661702403E-03,  1.074769001024753E+08,  3.395121925982938E+00,  7.680392478657726E+01,  5.463811484851295E+01,  2.435110300593657E+06,  1.854345954379483E-05,  1.076638584571895E+02,  1.083995414265026E+02,  1.082078612655597E+08,  1.089388224286442E+08,  1.941385312431985E+07,
2435208.500000000, A.D. 1955-Apr-11 00:00:00.0000,  6.751657484764678E-03,  1.074778466322961E+08,  3.395115186841311E+00,  7.680389495213250E+01,  5.467423126749679E+01,  2.435110322482354E+06,  1.854331260211585E-05,  1.572943449776848E+02,  1.575906752293184E+02,  1.082084329082558E+08,  1.089390191842155E+08,  1.941400696437178E+07,
2435238.500000000, A.D. 1955-May-11 00:00:00.0000,  6.752563595598090E-03,  1.074776369171877E+08,  3.395109474760533E+00,  7.680376559377639E+01,  5.470087569006385E+01,  2.435335038234275E+06,  1.854334150110231E-05,  2.053317790587398E+02,  2.050032164300154E+02,  1.082083204828208E+08,  1.089390040484539E+08,  1.941397670849128E+07,
2435269.500000000, A.D. 1955-Jun-11 00:00:00.0000,  6.754093296442467E-03,  1.074771622536810E+08,  3.395110819373956E+00,  7.680365789889551E+01,  5.472418893853828E+01,  2.435335052416170E+06,  1.854342150563117E-05,  2.549750903640777E+02,  2.542292412156057E+02,  1.082080092435341E+08,  1.089388562333872E+08,  1.941389294800191E+07,
2435299.500000000, A.D. 1955-Jul-11 00:00:00.0000,  6.756163357831840E-03,  1.074773227104790E+08,  3.395109057077351E+00,  7.680365781321603E+01,  5.469653350089535E+01,  2.435335035323284E+06,  1.854332200901570E-05,  3.030673297814806E+02,  3.024155387381638E+02,  1.082083963126563E+08,  1.089394699148336E+08,  1.941399711577943E+07,
2435330.500000000, A.D. 1955-Aug-11 00:00:00.0000,  6.760830845658356E-03,  1.074775948343302E+08,  3.395094318043587E+00,  7.680353768673267E+01,  5.464257869217810E+01,  2.435335001993064E+06,  1.854312087542362E-05,  3.527872414647703E+02,  3.526891482723972E+02,  1.082091787880639E+08,  1.089407627417976E+08,  1.941420769559513E+07,
2435361.500000000, A.D. 1955-Sep-11 00:00:00.0000,  6.758542226898217E-03,  1.074774121752485E+08,  3.395088124397912E+00,  7.680323461091780E+01,  5.458965740876612E+01,  2.435334969211021E+06,  1.854323223751710E-05,  4.250591264048867E+01,  4.303246841316429E+01,  1.082087455513771E+08,  1.089400789275058E+08,  1.941409110282509E+07,
2435391.500000000, A.D. 1955-Oct-11 00:00:00.0000,  6.756164133314539E-03,  1.074770805429823E+08,  3.395091375938280E+00,  7.680311771896598E+01,  5.454744080412339E+01,  2.435334943120916E+06,  1.854338466008983E-05,  9.061251529184496E+01,  9.138657700120285E+01,  1.082081525823916E+08,  1.089392246218010E+08,  1.941393152323553E+07,
2435422.500000000, A.D. 1955-Nov-11 00:00:00.0000,  6.754863792121509E-03,  1.074775089116152E+08,  3.395090873599171E+00,  7.680311010435729E+01,  5.456817333690971E+01,  2.435334955768982E+06,  1.854331021371700E-05,  1.402582895877661E+02,  1.407499623734754E+02,  1.082084421998327E+08,  1.089393754880503E+08,  1.941400946491733E+07,
2435452.500000000, A.D. 1955-Dec-11 00:00:00.0000,  6.753525188558672E-03,  1.074778807049931E+08,  3.395084253824066E+00,  7.680301120467681E+01,  5.459630628014339E+01,  2.435559673038725E+06,  1.854325148099260E-05,  1.882941169766322E+02,  1.881834040068794E+02,  1.082086706881057E+08,  1.089394606712182E+08,  1.941407095562561E+07,
2435483.500000000, A.D. 1956-Jan-11 00:00:00.0000,  6.756254744306960E-03,  1.074770996253437E+08,  3.395083653055544E+00,  7.680283028574424E+01,  5.463331097166323E+01,  2.435559695553866E+06,  1.854337718407953E-05,  2.379234618652078E+02,  2.372703870830150E+02,  1.082081816660981E+08,  1.089392637068525E+08,  1.941393935022144E+07,
2435514.500000000, A.D. 1956-Feb-11 00:00:00.0000,  6.758630563800508E-03,  1.074761923915477E+08,  3.395086689939815E+00,  7.680276903608248E+01,  5.468240729478904E+01,  2.435559725499443E+06,  1.854354544470652E-05,  2.875414085986529E+02,  2.868010761422804E+02,  1.082075270913808E+08,  1.089388617912138E+08,  1.941376319180464E+07,
